Sales/Business Development Manager,926
Software Developer,927
Software Developer,928
Sales Executive / Officer,929
Software Developer,930
Sales Executive/Officer,931
Clinical Researcher,932
Associate/Senior Associate -(Technical),933
Software Developer,934
Purchase/Vendor Development Manager,935
Software Developer,936
Software Developer,937
Associate/Senior Associate -(NonTechnical),938
Telesales/Telemarketing Executive/Officer,939
Head/VP/GM/National Manager -Sales,940
Data Analyst,941
Software Developer,942
Associate/Senior Associate -(Technical),943
Webmaster,944
Head/VP/GM/National Manager -Sales,945
Sales/Business Development Manager,946
Software Developer,947
Sales Executive/Officer,948
Associate/Senior Associate -(NonTechnical),949
Software Developer,950
Team Lead/Technical Lead,951
Technical Support Engineer,952
Software Developer,953
Associate/Senior Associate -(NonTechnical),954
Testing Engineer,955
Software Developer,956
Area / Territory Manager,957
Associate/Senior Associate -(NonTechnical),958
Sales Promotion Manager,959
Graphic/Web Designer,960
Sales Executive/Officer,961
Software Developer,962
Team Lead/Technical Lead,963
Webmaster,964
Software Developer,965
Lab Technician/Medical Technician/Lab Staff,966
Finance Executive,967
Logistics Manager,968
Quality Assurance/Quality Control Manager,969
Sales/Business Development Manager,970
Taxation(Indirect) Manager,971
Audit Manager,972
Technical Architect,973
Associate/Senior Associate -(NonTechnical),974
Finance Executive,975
Technical Architect,976
Pharmacist/Chemist/Bio Chemist,977
HR Manager,978
Software Developer,979
Software Developer,980
Associate/Senior Associate -(NonTechnical),981
Assistant Manager/Manager-(NonTechnical),982
Technical Support Engineer,983
Business Analyst,984
Restaurant Manager,985
Team Lead/Technical Lead,986
Associate/Senior Associate -(NonTechnical),987
Sales Executive/Officer,988
Software Developer,989
Regional Manager,990
Accounts Executive/Accountant,991
Fresher,992
Branch Manager/Regional Manager,993
Assistant Professor,994
Associate/Senior Associate -(NonTechnical),995
System Administrator,996
Assistant Manager/Manager-(NonTechnical),997
System Administrator,998
Sales/Business Development Manager,999
Accounts Executive/Accountant,1000
Sales Executive/Officer,1001
Logistics Manager,1002
HR Executive,1003
Software Developer,1004
Software Developer,1005
Associate/Senior Associate -(NonTechnical),1006
HR Executive,1007
Software Developer,1008
Analyst,1009
Construction-Residential,1010
Software Developer,1011
Accounts Manager,1012
Sales/Business Development Manager,1013
Production Manager,1014
Software Developer,1015
Recruitment Executive,1016
Software Developer,1017
Sales/Business Development Manager,1018
Software Developer,1019
Associate/Senior Associate -(NonTechnical),1020
Graphic Designer,1021
Software Developer,1022
Sales/Business Development Manager,1023
Graphic/Web Designer,1024
Technical Architect,1025
Sales/Business Development Manager,1026
Software Developer,1027
Warehouse Manager,1028
Team Lead/Technical Lead,1029
Sales Executive/Officer,1030
Sales Executive/Officer,1031
Testing Engineer,1032
Fresher,1033
Production Manager,1034
Associate/Senior Associate -(NonTechnical),1035
Sales/Business Development Manager,1036
Software Developer,1037
Software Developer,1038
Recruitment Executive,1039
Associate/Senior Associate -(NonTechnical),1040
Marketing Manager,1041
Software Developer,1042
Accounts Executive/Accountant,1043
Software Developer,1044
Software Developer,1045
Graphic Designer,1046
Software Developer,1047
Associate/Senior Associate -(NonTechnical),1048
Software Developer,1049
Fresher,1050
Voice & Accent Trainer,1051
Sales Executive/Officer,1052
Associate/Senior Associate -(NonTechnical),1053
Business Analyst,1054
Recruitment Executive,1055
Recruitment Executive,1056
Sales Executive/Officer,1057
Sales/Business Development Manager,1058
Practice Head / Practice Manager,1059
Team Lead/Technical Lead,1060
Software Developer,1061
Product Manager,1062
Anaesthetist,1063
Fresher,1064
Sales Coordinator,1065
Program Manager,1066
Software Developer,1067
Quality Assurance/Quality Control Executive,1068
Analyst,1069
"Cactus Communications is a leading provider of communication solutions, including academic and scientific editing, medical communications, publication support services, English-language workshops, transcription, and translation. Our company mission is to enable growth through effective communication. CACTUS offers services to two key client segments worldwide: Academia (researchers, scholarly journals and publishers, universities, and academic societies) and Pharmaceutical, biotech and medical device companies. We have our offices in the US, UK, Japan, India, South Korea, Singapore and China. Our full-time in-house staff consists of over 700 people and represents a diverse group of people from India, China, Japan, Singapore, South Korea, Taiwan, the US, UK, Germany, and Brazil. We also work with over 2500 contractors from around the world. We've been ranked #1 in IndiaÃ¢â‚¬â„¢s Great Mid-Size Workplaces Ã¢â‚¬"" 2017, a study conducted by Great Place to WorkÃ‚Â® Institute India in association with MINT, by HT Media: http://bit.ly/2uiJmUv. WeÃ¢â‚¬â„¢ve been ranked #18 in 25 Best Small & Medium Workplaces in Asia Ã¢â‚¬"" 2018, a study conducted by Great Place to WorkÃ‚Â® Institute We are proud to finish in the 2018 Top 100 Companies for Remote Jobs by FlexJobs! This is the third year for CACTUS to finish in the top 20.",1070
Software Developer,1071
Audit Manager,1072
Operations Manager,1073
Store Keeper/Warehouse Assistant,1074
Chartered Accountant,1075
Chartered Accountant,1076
Associate/Senior Associate -(NonTechnical),1077
Software Developer,1078
Sales/Business Development Manager,1079
Business Analyst,1080
Software Developer,1081
Software Developer,1082
Credit Officer,1083
Project Manager-IT/Software,1084
Software Developer,1085
Software Developer,1086
Testing Engineer,1087
Sales Executive/Officer,1088
Sales Executive/Officer,1089
Fresher,1090
Head/VP/GM-Production/Manufacturing/Maintenance,1091
Recruitment Executive,1092
Software Developer,1093
Head/VP/GM-Technology(IT)/CTO,1094
Project Manager-Production/Manufacturing/Maintenance,1095
Software Developer,1096
Team Lead/Technical Lead,1097
Senior Design Engineer,1098
Company Secretary,1099
Associate/Senior Associate -(NonTechnical),1100
Telecalling/Telemarketing Executive,1101
Software Developer,1102
Associate/Senior Associate -(NonTechnical),1103
Software Developer,1104
IT/Technical Content Developer,1105
Software Developer,1106
Associate/Senior Associate -(Technical),1107
A Client of Drishti Consultants Pvt. Ltd.,1108
Sales Executive / Officer,1109
Testing Engineer,1110
Software Developer,1111
Software Developer,1112
System Administrator,1113
Software Developer,1114
Merchandiser,1115
Software Developer,1116
Team Lead/Technical Lead,1117
Sales Officer,1118
Software Developer,1119
Head/VP/GM/National Manager -Sales,1120
IT/Networking-Manager,1121
Software Developer,1122
Trade Finance Operations Manager,1123
Software Developer,1124
Associate/Senior Associate -(NonTechnical),1125
Fresher,1126
Audit Manager,1127
Team Leader -(NonTechnical),1128
Architect,1129
Draughtsman,1130
Sales Executive/Officer,1131
Software Developer,1132
Financial Analyst,1133
Software Developer,1134
Team Lead/Technical Lead,1135
Associate/Senior Associate -(NonTechnical),1136
System Administrator,1137
Software Developer,1138
Class Teacher / Classroom coordinator,1139
Testing Engineer,1140
Business Analyst,1141
Associate/Senior Associate -(NonTechnical),1142
Telesales/Telemarketing Executive/Officer,1143
PPC /Pay Per Click Specialist,1144
Software Developer,1145
Data Analyst,1146
Associate/Senior Associate -(NonTechnical),1147
Corporate Communication Executive,1148
Team Lead/Technical Lead,1149
Software Developer,1150
Sales/Business Development Manager,1151
Software Developer,1152
Graphic Designer,1153
Associate/Senior Associate -(NonTechnical),1154
Technical Architect,1155
Associate/Senior Associate -(NonTechnical),1156
Fresher,1157
Software Developer,1158
HR Executive,1159
Manager / Sr Manager - Administration,1160
Sales/Business Development Manager,1161
Sales Promotion Manager,1162
Domestic Private Banking-Executive/Manager,1163
Retail Store Manager,1164
Associate/Senior Associate -(Technical),1165
Project Manager-IT/Software,1166
Software Developer,1167
Software Developer,1168
Sales Executive/Officer,1169
Class Teacher / Classroom coordinator,1170
Testing Engineer,1171
Travel Agent,1172
Software Developer,1173
Documentation/Shipping-Executive/Manager,1174
Software Developer,1175
Sales Executive/Officer,1176
Testing Engineer,1177
Sales/Business Development Manager,1178
Software Developer,1179
Design Engineer,1180
Search Engine Optimisation /SEO Specialist,1181
Service/Maintenance Engineer,1182
Recruitment Executive,1183
Software Developer,1184
Trainee,1185
Sales/Business Development Manager,1186
Sales/Business Development Manager,1187
Head/VP/GM-Corporate Planning/Strategy,1188
Lecturer/Professor,1189
Team Lead/Technical Lead,1190
Software Developer,1191
Operations Manager,1192
Software Developer,1193
Project Manager-IT/Software,1194
